Havaintopaikka;ELY-keskus;Päivämäärä;LevätilanneNum;LevätilanneTxt;Seuranta;Ylläpito;Lisätiedot;Latitude_DD;Longitude_DD;Vuosi;DayOfYear;Ilma_Lämpötila_7d_C;Sadanta_7d_mm;Tuuli_7d_ms
Ii - Olhava - Taipale/Valtakunnallinen sinileväseuranta (Iin Pirttiperä);Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;Maanantaina 26.6 sinilevää havaittiin rannalla runsaasti, tiistaina 27.6 ja keskiviikkona 28.6 levää ei enää havaittu.;65.51533055555555;25.266366666666666;2023;177;18.37142857142857;57.9;9.2
Kallavesi (yhd.)/Metsämaja;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;;62.87564722222222;27.812444444444445;2023;177;18.95714285714286;18.5;9.014285714285714
Roine (yhd.)/Korkehinen;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;Sinileväesiintymä;61.38415833333333;24.145883333333334;2023;177;19.45714285714286;17.3;9.514285714285714
Hakkenpää - Tuulvesi/Vehas;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;;60.565574999999995;21.539122222222225;2023;177;19.071428571428573;5.799999999999999;11.642857142857142
Pihlajavesi (Saimaa) (04.121.1.001)/Haapaselkä;Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;Levää koko rantaviivan matkalla (20 m) usean metrin leveydellä.;61.585169444444446;28.229305555555555;2023;177;19.04285714285714;25.5;8.6
Luodonjärvi (99.110.1.001)/Hästöskatan;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;-;Asiantuntijan ylläpitämä;Uimavedessä havaittavissa runsaasti sinilevää. Uimarannalle asetettiin uintikieltosuositus.;63.741394444444445;22.858725;2023;177;18.599999999999998;18.4;7.614285714285715
Kallavesi (yhd.)/Rotarien sinileväseuranta (Puutossalmi);Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;62.72570555555556;27.740858333333335;2023;177;19.228571428571428;38.1;8.885714285714286
Orivesi (Saimaa) (04.311.1.001)/Rönkönvaara;Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;;62.36115277777778;29.258958333333332;2023;177;18.12857142857143;48.300000000000004;8.157142857142857
Päijänne (yhd.)/Ruolahti;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;;61.591880555555555;25.413666666666664;2023;177;19.642857142857142;14.9;11.07142857142857
Ranta-Töysän järvi (44.071.1.001)/Pirkkola;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;;62.66410277777778;23.634355555555555;2023;177;19.385714285714283;5.699999999999999;8.428571428571429
Pyhäselkä (Saimaa) (04.321.1.001)/Kaskesniemi;Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;Kuva osa havainnosta. Levälauttoja runsaasti rannoilla;62.56576388888889;29.630983333333333;2023;177;18.24285714285714;50.0;10.62857142857143
Suoliveden alue (14.524)/Isoaho, Jämsä;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;;62.146058333333336;25.205330555555555;2023;177;19.4;6.4;9.371428571428572
Rusutjärvi (21.083.1.001)/Havaintopaikka 1;Uudenmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;;60.422774999999994;24.987450000000003;2023;177;19.599999999999998;26.400000000000002;8.585714285714287
Päijänne (yhd.)/Kantasenniemi;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;;62.003994444444444;25.702402777777777;2023;177;19.385714285714283;7.800000000000001;9.685714285714285
Pielinen (04.411.1.001)/Havaintopaikka 10;Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;;63.28037222222222;29.80346666666667;2023;177;17.5;75.7;10.228571428571428
Lautvesi/Havaintopaikka 1;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;;60.752027777777776;21.42945277777778;2023;177;18.814285714285717;4.1;10.557142857142855
Rausjärvi (23.067.1.014)/Ruuhilahti;Uudenmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;44 vuoteen en ole sinilevää tässä kirkasvetisessä järvessä nähnyt. Hakkuut ja niistä vesistöön valuvat ravinteet...;60.51187222222222;24.078605555555555;2023;177;19.214285714285715;15.499999999999998;8.814285714285713
Porkkala länsi/Häggesböle;Uudenmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;Leväkasaumia rannassa.;60.03638333333333;24.470805555555554;2023;177;19.342857142857145;10.899999999999999;10.128571428571428
Päijänne (yhd.)/Lehesselkä, Sammalhieta;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-26;2;;-;Tavallisen käyttäjän ylläpitämä;Levän määrä räjähti päivän aikana. Aamulla sitä oli vedessä vain hieman. Iltapäivällä ihan reilusti ja illan tullen vedenpinta alkoi osin muuttua siniseksi. Levää rannoilla reilusti.;61.76644722222222;25.337827777777775;2023;177;19.314285714285713;19.4;9.37142857142857
Vangasjärvi (14.795.1.004)/Valtakunnallinen sinileväseuranta (Seunala);Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus;2023-06-27;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;62.299791666666664;27.07869722222222;2023;178;18.628571428571426;47.5;8.385714285714286
Päijänne (yhd.)/Jänissalmi Korpilahti;Uudenmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-27;2;;-;Tavallisen käyttäjän ylläpitämä;;62.00827777777778;25.627666666666666;2023;178;19.071428571428573;8.600000000000001;9.942857142857141
Kiteenjärvi (02.022.1.001)/Valtakunnallinen sinileväseuranta (Postinrannan uimaranta);Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus;2023-06-27;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;62.098800000000004;30.1524;2023;178;17.771428571428572;45.69999999999999;8.82857142857143
Rauman edusta/Valtakunnallinen sinileväseuranta (Syväraumanlahti);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-27;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.14096388888889;21.471905555555555;2023;178;18.457142857142856;15.1;10.171428571428573
Seurasaari/Keilaniemi;Uudenmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-27;2;;-;Tavallisen käyttäjän ylläpitämä;;60.1693;24.83141388888889;2023;178;19.12857142857143;17.700000000000003;9.571428571428571
Alasenjärvi (14.164.1.002)/Valtakunnallinen sinileväseuranta (Kotiniemen uimaranta);Hämeen elinkeino-, liikenne- ja ympäristökeskus;2023-06-27;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.011066666666665;25.725775;2023;178;18.728571428571428;25.6;9.185714285714287
Rusutjärvi (21.083.1.001)/Uimaranta;Uudenmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-27;2;;-;Tavallisen käyttäjän ylläpitämä;;60.43025833333333;24.987830555555558;2023;178;19.11428571428571;26.500000000000004;8.999999999999998
Höytiäinen (04.821.1.001)/Valtakunnallinen sinileväseuranta (Hiekkaniemi);Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus;2023-06-27;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;63.045575;29.531944444444445;2023;178;17.82857142857143;46.60000000000001;7.542857142857144
Seurasaari/Rotarien sinileväseuranta (Laajalahti, Munkkiniemenranta);Uudenmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-27;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;Levä muodosti jo selviä pannulapun kokoisia levälauttoja rantavedessä.;60.19739166666666;24.866405555555556;2023;178;19.014285714285712;15.3;10.585714285714285
Pyhäselkä (Saimaa) (04.321.1.001)/Korteniemi;Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus;2023-06-27;2;;-;Tavallisen käyttäjän ylläpitämä;;62.40349166666667;29.840822222222222;2023;178;18.242857142857144;40.3;9.528571428571428
Halsuanjärvi (49.033.1.001)/Halsuanjärven uimaranta;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-27;2;;-;Asiantuntijan ylläpitämä;Uimarannan vedessä laajalti runsaasti sinilevää levälauttana veden pinnalla.Uimarannalla uintikieltosuositus.;63.458561111111116;24.15846111111111;2023;178;18.585714285714285;24.2;7.485714285714286
Räyringinjärvi (48.005.1.003)/Räyringinjärven uimaranta;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-27;2;;-;Asiantuntijan ylläpitämä;Sinilevää runsaasti veden pinnalla levälauttana laajalti uimarannan vedessä. Uimarannalla uintikieltosuositus.;63.38871388888889;23.81159166666667;2023;178;18.671428571428574;22.500000000000004;7.2142857142857135
Päijänne (yhd.)/Piililänlahti;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-27;2;;-;Tavallisen käyttäjän ylläpitämä;;62.08025277777778;25.814519444444446;2023;178;18.8;17.4;9.442857142857145
Paimionlahti ja Paimionselän sisäosa/Valtakunnallinen sinileväseuranta (Paimionlahti, Harvaluodon uimaranta);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-27;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;60.37083055555556;22.515716666666666;2023;178;19.042857142857144;22.799999999999997;9.057142857142857
Pyhäjärvi (35.211.1.001)/Karukankulma;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-27;2;;-;Tavallisen käyttäjän ylläpitämä;;61.380380555555554;23.342033333333333;2023;178;18.528571428571432;13.799999999999999;8.814285714285713
Päijänne (yhd.)/Nisula;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-27;2;;-;Tavallisen käyttäjän ylläpitämä;;62.04013888888889;25.86616666666667;2023;178;18.957142857142856;17.799999999999997;9.6
Ylisjärvi (24.043.1.001)/Tuoreskallio;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-28;2;;-;Tavallisen käyttäjän ylläpitämä;;60.35485277777778;23.27410833333333;2023;179;18.957142857142856;13.3;8.8
Päijänne (yhd.)/Jänissalmi Korpilahti;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-28;2;;-;Tavallisen käyttäjän ylläpitämä;;62.00827777777778;25.627666666666666;2023;179;18.757142857142856;8.8;9.228571428571428
Saimaa (04.112.1.001)/Vehkasalonselkä;Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-28;2;;-;Tavallisen käyttäjän ylläpitämä;;61.12970277777778;28.136733333333332;2023;179;19.514285714285712;36.300000000000004;8.614285714285712
Veckjärvi (17.004.1.001)/Hasselholman uimaranta;Uudenmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-28;2;;-;Tavallisen käyttäjän ylläpitämä;Leväkukintojen alkuja havaittavissa. Aamulla näkyi tyynessä järvessä rannalla leväraitoja.;60.40269166666666;25.73946388888889;2023;179;19.142857142857142;16.599999999999998;8.842857142857143
Oulun edusta/Valtakunnallinen sinileväseuranta (Perämeri Kellon Kiviniemi);Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-28;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;Havaintopaikalta on otettu levänäyte, joka on viety laboratorioon analysoitavaksi lajimääritystä varten. Tulos: levänäytteessä havaittiin Anabaena-suvun sinilevää, joka voi sopivissa olosuhteissa tuottaa sinilevämyrkkyjä.;65.11423333333333;25.31843611111111;2023;179;18.485714285714288;39.3;8.314285714285713
Syväjärvi (65.598.1.004)/Kotaloukko uimaranta;Lapin elinkeino-, liikenne- ja ympäristökeskus;2023-06-28;2;;-;Tavallisen käyttäjän ylläpitämä;;67.28783333333332;25.90383333333333;2023;179;17.82857142857143;7.3999999999999995;7.928571428571429
Päijänne (yhd.)/Hämeenlahti;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-28;2;;-;Tavallisen käyttäjän ylläpitämä;;61.75678055555556;25.540475;2023;179;18.528571428571432;21.5;8.857142857142858
Vesijärvi (14.241.1.001)/Rotarien sinileväseuranta (Paimelanlahti);Hämeen elinkeino-, liikenne- ja ympäristökeskus;2023-06-28;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.08663888888889;25.630008333333333;2023;179;18.485714285714288;26.199999999999996;8.328571428571427
Rautavesi - Liekovesi (35.131.1.001)/Valtakunnallinen sinileväseuranta (Liekovesi);Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-28;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;61.3389;22.9056;2023;179;18.38571428571429;18.2;8.557142857142855
Pielinen (04.411.1.001)/Pieni Ahvensaari;Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus;2023-06-28;2;;-;Tavallisen käyttäjän ylläpitämä;;63.31861111111112;29.676408333333335;2023;179;18.27142857142857;58.099999999999994;8.742857142857144
Vappari/Kainiemi;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-28;2;;-;Tavallisen käyttäjän ylläpitämä;;60.34788888888889;22.16139722222222;2023;179;18.771428571428572;19.9;9.285714285714286
Ylisjärvi (24.043.1.001)/Valtakunnallinen sinileväseuranta (itäranta);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-28;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;60.36571111111111;23.28280833333333;2023;179;19.057142857142853;13.3;8.8
Paraisten ja Nauvon välinen vesialue/Yxkilsudd;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-28;2;;-;Tavallisen käyttäjän ylläpitämä;;60.172777777777775;22.261022222222223;2023;179;18.928571428571427;9.2;9.62857142857143
Paraisten ja Nauvon välinen vesialue/Yxkilsudd;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-29;2;;-;Tavallisen käyttäjän ylläpitämä;;60.172777777777775;22.261022222222223;2023;180;19.071428571428573;9.600000000000001;9.0
Hertunjärvi (04.112.1.362)/Levälahti;Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus;2023-06-29;2;;-;Tavallisen käyttäjän ylläpitämä;;61.46735555555556;27.64356111111111;2023;180;19.157142857142855;11.500000000000002;7.885714285714287
Kynsivesi - Leivonvesi (14.352.1.001)/Kortelahti;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-29;2;;-;Tavallisen käyttäjän ylläpitämä;;62.37656944444444;26.177822222222222;2023;180;18.185714285714287;25.599999999999998;7.0857142857142845
Haapajärvi (06.022.1.001)/Valtakunnallinen sinileväseuranta;Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-29;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;60.923649999999995;28.302711111111112;2023;180;19.414285714285715;16.200000000000003;7.528571428571429
Pernajanlahti/Havaintopaikka 1;Uudenmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-29;2;;-;Tavallisen käyttäjän ylläpitämä;Tyyni sää. Pinnassa levää, ei vielä klönttejä.;60.37339166666667;26.04866666666667;2023;180;19.47142857142857;1.9;9.342857142857143
Kyyvesi (14.932.1.001)/Poroselkä, Porosaari;Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus;2023-06-29;2;;-;Tavallisen käyttäjän ylläpitämä;;61.95361388888889;27.069769444444443;2023;180;18.74285714285714;20.9;7.3
Espoonlahti/Staffan;Uudenmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-30;2;;-;Tavallisen käyttäjän ylläpitämä;;60.12191111111111;24.66685277777778;2023;181;19.271428571428572;12.399999999999999;8.37142857142857
Helsinki-Porkkala/Låga Räfsö;Uudenmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-30;2;;-;Tavallisen käyttäjän ylläpitämä;;59.97762222222222;24.491794444444444;2023;181;17.6;0.0;12.157142857142857
Våtskär-Ölandet/Ängesholmen;Uudenmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-30;2;;-;Tavallisen käyttäjän ylläpitämä;;60.226705555555554;25.971969444444444;2023;181;17.842857142857145;2.5999999999999996;13.757142857142854
Paraisten ja Nauvon välinen vesialue/Yxkilsudd;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-06-30;2;;-;Tavallisen käyttäjän ylläpitämä;;60.172777777777775;22.261022222222223;2023;181;19.25714285714286;9.600000000000001;8.028571428571428
Pyhäjärvi (14.121.1.004)/Hauduksenlahti;Hämeen elinkeino-, liikenne- ja ympäristökeskus;2023-06-30;2;;-;Tavallisen käyttäjän ylläpitämä;;60.91723333333333;26.31325;2023;181;19.3;19.4;7.342857142857143
Mahnalanselkä - Kirkkojärvi (35.511.1.001)/Miharinranta ja rantakioski;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-30;2;;-;Tavallisen käyttäjän ylläpitämä;;61.57230833333334;23.32106111111111;2023;181;19.057142857142857;13.100000000000001;6.771428571428571
Kuorasjärvi (44.095.1.001)/Rissantie 97;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-30;2;;-;Tavallisen käyttäjän ylläpitämä;Ilmestyny yön aikana, eilen ei snilevää ollut;62.67119722222222;23.234608333333334;2023;181;18.728571428571428;13.8;6.4
Kuorasjärvi (44.095.1.001)/Untola II;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-30;2;;-;Tavallisen käyttäjän ylläpitämä;Ilmestynyt yön aikana, eilen ei snilevää ollut.;62.67106666666666;23.234069444444444;2023;181;18.728571428571428;13.8;6.4
Maavesi (04.252.1.001)/Havaintopaikka 1;Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus;2023-06-30;2;;-;Tavallisen käyttäjän ylläpitämä;;62.14308333333333;27.427733333333336;2023;181;18.542857142857144;24.6;6.228571428571429
Roine (yhd.)/Verkkosaarten lahti;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-06-30;2;;-;Tavallisen käyttäjän ylläpitämä;;61.3552;24.17730277777778;2023;181;19.099999999999998;6.1;6.885714285714286
Pääjärvi (14.631.1.001)/Kouheroisentie 99;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-07-02;2;;-;Tavallisen käyttäjän ylläpitämä;;62.7954;24.842616666666665;2023;183;17.6;16.3;7.014285714285714
Rokuanjärvi (57.045.1.002)/Valtakunnallinen sinileväseuranta;Pohjois-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-07-04;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;64.5393;26.535800000000002;2023;185;14.814285714285715;39.4;9.985714285714286
Ylisjärvi (24.043.1.001)/Tuoreskallio;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-07-05;2;;-;Tavallisen käyttäjän ylläpitämä;;60.35485277777778;23.27410833333333;2023;186;16.657142857142855;35.800000000000004;11.771428571428572
Haapajärvi (06.022.1.001)/Valtakunnallinen sinileväseuranta;Kaakkois-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-07-05;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;60.923649999999995;28.302711111111112;2023;186;16.97142857142857;64.10000000000001;12.9
Mynälahden sisäosa/Valtakunnallinen sinileväseuranta (Kärmäläinen);Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-07-05;2;;Valtakunnallinen leväseuranta;Asiantuntijan ylläpitämä;;60.55629722222222;21.767658333333333;2023;186;17.385714285714283;32.1;12.057142857142855
Kolima (14.472.1.001)/Lepikonlahti;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-07-06;2;;-;Tavallisen käyttäjän ylläpitämä;;63.2421;25.92787777777778;2023;187;14.442857142857141;43.9;12.685714285714287
Saimaa (04.112.1.001)/Savivesi, Naislahti;Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus;2023-07-06;2;;-;Tavallisen käyttäjän ylläpitämä;;61.71781666666667;27.880077777777778;2023;187;16.22857142857143;61.699999999999996;12.200000000000001
Palokkajärvi (14.291.1.001)/Tyyppälänlahden uimaranta;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-07-07;2;;-;Tavallisen käyttäjän ylläpitämä;;62.274575;25.758580555555554;2023;188;14.800000000000002;61.800000000000004;11.828571428571427
Ankeleenjärvi (04.253.1.022)/Havaintopaikka 1;Etelä-Savon elinkeino-, liikenne- ja ympäristökeskus;2023-07-07;2;;-;Tavallisen käyttäjän ylläpitämä;;62.06997777777778;27.398769444444444;2023;188;14.914285714285716;73.3;11.557142857142855
Kallavesi (yhd.)/Vaajasalo, eteläranta;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2023-07-07;2;;-;Tavallisen käyttäjän ylläpitämä;Avoveden sinilevä muodostaa rantaan ajautuessaan runsaita lauttoja.;62.896008333333334;27.831955555555556;2023;188;14.600000000000003;69.49999999999999;14.099999999999998
Kuusiston salmet ja Piikkiönlahti/Voivalan venesatama;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-07-07;2;;-;Tavallisen käyttäjän ylläpitämä;;60.40441111111111;22.421383333333335;2023;188;15.77142857142857;52.4;13.357142857142858
Paraisten ja Nauvon välinen vesialue/Yxkilsudd;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-07-08;2;;-;Tavallisen käyttäjän ylläpitämä;;60.172777777777775;22.261022222222223;2023;189;15.942857142857141;44.8;16.971428571428568
Kallavesi (yhd.)/Hauto-Koisti;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2023-07-08;2;;-;Tavallisen käyttäjän ylläpitämä;;62.771375;27.80898888888889;2023;189;14.928571428571429;66.6;14.657142857142857
Viinijärvi (04.352.1.001)/Honkaniemi;Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus;2023-07-08;2;;-;Tavallisen käyttäjän ylläpitämä;;62.7445;29.344877777777775;2023;189;14.957142857142857;64.4;12.52857142857143
Kokkolan edusta/Palma, Pikkupalma;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-07-09;2;;-;Tavallisen käyttäjän ylläpitämä;;63.82747222222223;23.010383333333333;2023;190;15.071428571428571;36.1;10.728571428571428
Mallasvesi (35.711.1.001)/Havaintopaikka 2;Pirkanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-07-10;2;;-;Tavallisen käyttäjän ylläpitämä;;61.27468611111111;24.170633333333335;2023;191;15.585714285714287;22.699999999999996;11.814285714285715
Lentua (59.921.1.001)/Havaintopaikka 4;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2023-07-10;2;;-;Tavallisen käyttäjän ylläpitämä;;64.25613055555556;29.552180555555555;2023;191;13.771428571428572;36.4;11.071428571428571
Kätkänjärvi (44.073.1.002)/Hietaniementie;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-07-10;2;;-;Tavallisen käyttäjän ylläpitämä;;62.851016666666666;23.843213888888886;2023;191;15.114285714285716;23.400000000000002;10.114285714285714
Kätkänjärvi (44.073.1.002)/Kätkänjärven uimaranta;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-07-10;2;;-;Tavallisen käyttäjän ylläpitämä;;62.845641666666666;23.83394722222222;2023;191;15.114285714285714;29.299999999999994;10.728571428571428
Paraisten ja Nauvon välinen vesialue/Yxkilsudd;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-07-10;2;;-;Tavallisen käyttäjän ylläpitämä;;60.172777777777775;22.261022222222223;2023;191;16.04285714285714;19.200000000000003;14.457142857142856
Konnevesi (14.711.1.001)/Rappaatlahti;Keski-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-07-10;2;;-;Tavallisen käyttäjän ylläpitämä;Runsaasti sinilevää Rappaatlahdessa 10.7.;62.57698055555556;26.43957222222222;2023;191;14.928571428571429;41.9;11.385714285714284
Iisvesi - Virmasvesi - Rasvanki (14.722.1.001)/Spirala;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2023-07-10;2;;-;Tavallisen käyttäjän ylläpitämä;;62.862144444444446;26.897325;2023;191;15.071428571428571;25.200000000000003;12.400000000000002
Iisvesi - Virmasvesi - Rasvanki (14.722.1.001)/Iso-Hattusaari;Pohjois-Savon elinkeino-, liikenne- ja ympäristökeskus;2023-07-10;2;;-;Tavallisen käyttäjän ylläpitämä;;62.848150000000004;26.944144444444444;2023;191;15.114285714285716;25.200000000000003;12.400000000000002
Lappajärvi (47.031.1.001)/Havaintopaikka 2;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-07-10;2;;-;Tavallisen käyttäjän ylläpitämä;;63.06232222222222;23.621016666666666;2023;191;15.828571428571427;20.4;9.942857142857145
Hylkimyksenaukko/Vaakua 438;Varsinais-Suomen elinkeino-, liikenne- ja ympäristökeskus;2023-07-10;2;;-;Tavallisen käyttäjän ylläpitämä;;60.74907777777778;21.377394444444445;2023;191;16.02857142857143;22.7;12.328571428571431
Ähtärinjärvi (35.433.1.001)/Kyntölä;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-07-10;2;;-;Tavallisen käyttäjän ylläpitämä;;62.649475;24.075144444444444;2023;191;15.114285714285714;29.499999999999996;10.842857142857143
Koitere (04.941.1.001)/Louhirannantie 3a;Pohjois-Karjalan elinkeino-, liikenne- ja ympäristökeskus;2023-07-10;2;;-;Tavallisen käyttäjän ylläpitämä;Kuva rantavedestä.;63.01621388888889;30.708016666666666;2023;191;13.985714285714286;55.099999999999994;13.142857142857144
Ylläsjärvi (67.372.1.001)/Ylläsjärven lähiliikunta- ja leikkipuiston uimaranta;Lapin elinkeino-, liikenne- ja ympäristökeskus;2023-07-10;2;;-;Tavallisen käyttäjän ylläpitämä;;67.52365277777778;24.304458333333333;2023;191;14.571428571428571;3.9;8.785714285714286
Lentua (59.921.1.001)/Kiviperänlahti;Kainuun elinkeino-, liikenne- ja ympäristökeskus;2023-07-10;2;;-;Tavallisen käyttäjän ylläpitämä;;64.26734444444445;29.392152777777778;2023;191;13.8;36.4;11.071428571428571
Lappajärvi (47.031.1.001)/Viitaniemi;Etelä-Pohjanmaan elinkeino-, liikenne- ja ympäristökeskus;2023-07-10;2;;-;Tavallisen käyttäjän ylläpitämä;;63.102025000000005;23.749861111111112;2023;191;15.857142857142856;20.4;9.942857142857145
